Customer_ID,First_Name,D_State,D_Email,Test_Variable,Days_in_Between,Int_T_Email,Int_T_State,Outcome
5832,Ricardo,0,0,control,200,0,0,0
5833,Hassie,1,0,control,200,0,5,0
5834,Ashtyn,0,0,test,200,0,0,0
5835,Ayden,0,0,test,200,0,0,0
5836,Luigi,0,0,test,200,0,0,0
5837,Ambrose,0,0,control,200,0,0,0
5838,Felicita,0,0,test,200,0,0,0
5839,Cindy,1,0,control,200,0,5,0
5840,Alessandro,0,0,control,200,0,0,0
5841,,0,0,control,200,0,0,0
5842,Emmanuel,1,0,control,200,0,6,0
5843,Emmanuel,0,0,test,200,0,0,0
5844,Floyd,1,0,test,200,0,6,0
5845,Leatha,1,0,control,200,0,6,0
5846,Jeffry,1,0,control,200,0,6,0
5847,Sincere,1,0,control,200,0,6,0
5848,Domenick,1,0,control,200,0,6,0
5849,Edythe,0,0,control,200,0,0,0
5850,Mariane,0,0,control,200,0,0,0
5851,Oran,1,0,control,200,0,6,0
5852,,0,0,test,200,0,0,0
5853,Bert,0,0,test,200,0,0,0
5854,Nathan,1,1,control,200,7,7,0
5855,Ocie,0,0,control,200,0,0,0
5856,Clinton,0,0,test,200,0,0,0
5857,Mckayla,1,0,test,200,0,7,0
5858,Marlen,0,0,test,200,0,0,0
5859,Eryn,0,0,control,200,0,0,0
5860,Jazmin,1,0,control,200,0,7,0
5861,Gay,0,0,control,200,0,0,0
5862,Rhett,0,0,control,200,0,0,0
5863,Oran,0,0,test,200,0,0,0
5864,Itzel,0,0,test,200,0,0,0
5865,Claudine,1,1,control,200,8,8,0
5866,Blaise,0,0,test,200,0,0,0
5867,Maryam,0,1,control,200,8,0,0
5868,Alejandra,0,0,test,200,0,0,0
5869,Carissa,1,0,control,200,0,8,0
5870,Lula,1,0,control,200,0,8,0
5871,Dessie,1,1,test,200,8,8,0
5872,Cesar,0,0,control,200,0,0,0
5873,Gregorio,1,1,control,200,8,8,0
5874,Augustus,0,0,control,200,0,0,0
5875,Brown,1,0,control,200,0,9,0
5876,Granville,0,0,control,200,0,0,0
5877,Tiara,1,1,control,200,9,9,0
5878,Clair,0,1,test,200,9,0,0
5879,Saul,0,0,test,200,0,0,0
5880,Gerardo,0,0,control,200,0,0,0
5881,Muriel,0,0,test,200,0,0,0
5882,Jude,1,0,test,200,0,9,0
5883,Abelardo,0,0,control,200,0,0,0
5884,Verna,0,0,test,200,0,0,0
5885,Demarcus,1,1,test,200,9,9,0
5886,Lloyd,1,0,control,200,0,10,0
5887,Araceli,0,0,test,200,0,0,0
5888,Aurelia,0,0,control,200,0,0,0
5889,Annabelle,0,0,control,200,0,0,0
5890,Barry,1,0,control,200,0,10,0
5891,Merl,1,0,control,200,0,10,0
5892,Rodrigo,0,0,control,200,0,0,0
5893,Eula,1,1,test,200,10,10,0
5894,Laurine,0,0,test,200,0,0,0
5895,Betsy,0,0,test,200,0,0,0
5896,Lea,0,0,control,200,0,0,0
5897,Aliya,1,0,control,200,0,11,0
5898,Kylie,1,0,test,200,0,11,0
5899,Luciano,1,1,test,200,11,11,0
5900,Madie,0,0,control,200,0,0,0
5901,Vada,0,0,test,200,0,0,0
5902,Conner,1,0,control,200,0,11,0
5903,Edgar,0,0,test,200,0,0,0
5904,Glennie,1,0,control,200,0,11,0
5905,Jasmin,0,1,test,200,11,0,0
5906,Winona,0,0,test,200,0,0,0
5907,Davonte,0,0,test,200,0,0,0
5908,Eliseo,1,0,control,200,0,12,0
5909,Rudolph,1,0,control,200,0,12,0
5910,Asha,0,0,control,200,0,0,0
5911,Rubye,1,0,control,200,0,12,0
5912,Marcelino,0,0,control,200,0,0,0
5913,Sister,1,0,test,200,0,12,0
5914,Adolphus,1,0,test,200,0,12,0
5915,Manuel,1,0,test,200,0,12,0
5916,Annamae,0,0,test,200,0,0,0
5917,Alysha,1,0,control,200,0,12,0
5918,Omari,1,0,control,200,0,12,0
5919,Ethel,1,0,control,200,0,12,0
5920,Alta,0,0,test,200,0,0,0
5921,Albin,1,0,control,200,0,13,0
5922,Wilfred,0,0,test,200,0,0,0
5923,Greg,1,1,test,200,13,13,0
5924,Lera,0,0,control,200,0,0,0
5925,Maude,0,0,test,200,0,0,0
5926,Ulices,0,0,test,200,0,0,0
5927,Dejah,0,0,control,200,0,0,0
5928,Ferne,1,1,test,200,13,13,0
5929,Rebekah,0,1,test,200,13,0,0
5930,Abe,0,1,control,200,13,0,0
5931,Francesco,0,0,control,200,0,0,0
5932,Astrid,1,0,test,200,0,14,0
5933,Frieda,0,0,test,200,0,0,0
5934,,0,0,control,200,0,0,0
5935,Odie,1,0,control,200,0,14,0
5936,Trace,0,0,control,200,0,0,0
5937,Tatum,0,0,test,200,0,0,0
5938,Ulices,1,0,test,200,0,14,0
5939,Orion,0,0,test,200,0,0,0
5940,Derek,1,1,control,200,14,14,0
5941,Petra,0,0,test,200,0,0,0
5942,Maxwell,1,0,control,200,0,14,0
5943,Johnson,0,0,test,200,0,0,0
5944,Miller,1,1,test,200,14,14,0
5945,Jonathan,0,0,control,200,0,0,0
5946,Idella,0,0,control,200,0,0,0
5947,,1,0,control,200,0,15,0
5948,Theodore,1,1,test,200,15,15,0
5949,Asa,0,0,test,200,0,0,0
5950,Jack,1,0,test,200,0,15,0
5951,Alysson,0,1,control,200,15,0,0
5952,Sedrick,1,1,control,200,15,15,0
5953,Arianna,1,0,test,200,0,15,0
5954,Jackeline,1,0,test,200,0,15,0
5955,Reyes,0,0,control,200,0,0,0
5956,Elias,0,0,control,200,0,0,0
5957,Gennaro,0,0,test,200,0,0,0
5958,Nova,0,0,control,200,0,0,0
5959,Heber,0,0,test,200,0,0,0
5960,Kennedy,1,0,test,200,0,16,0
5961,Rodrick,1,1,test,200,16,16,0
5962,Emerald,1,0,test,200,0,16,0
5963,Era,1,0,test,200,0,16,0
5964,Conor,0,0,test,200,0,0,0
5965,Kamille,1,0,control,200,0,16,0
5966,Jeffry,1,1,control,200,17,17,0
5967,Francisco,1,0,control,200,0,17,0
5968,Odessa,0,0,control,200,0,0,0
5969,Tamara,0,1,test,200,17,0,0
5970,,0,0,control,200,0,0,0
5971,Eugenia,0,0,test,200,0,0,0
5972,Winfield,1,0,test,200,0,17,0
5973,Toni,0,1,control,200,17,0,0
5974,Lydia,0,0,control,200,0,0,0
5975,Bulah,1,0,test,200,0,17,0
5976,Anabelle,1,0,control,200,0,17,0
5977,Kaylee,1,0,control,200,0,18,0
5978,Nikki,0,0,control,200,0,0,0
5979,Melvin,0,0,test,200,0,0,0
5980,Kaylee,0,0,test,200,0,0,0
5981,Gabriel,0,0,control,200,0,0,0
5982,Jameson,0,0,control,200,0,0,0
5983,Jacques,0,0,test,200,0,0,0
5984,Constance,0,0,control,200,0,0,0
5985,Leatha,0,0,control,200,0,0,0
5986,Eusebio,0,0,test,200,0,0,0
5987,Dexter,0,0,control,200,0,0,0
5988,Henry,0,0,control,200,0,0,0
5989,Bartholome,1,1,control,200,19,19,0
5990,Amber,0,0,test,200,0,0,0
5991,Everette,0,0,test,200,0,0,0
5992,Dulce,0,0,test,200,0,0,0
5993,Alex,1,0,test,200,0,19,0
5994,Luis,0,1,control,200,19,0,0
5995,Grover,1,0,test,200,0,19,0
5996,Kayley,0,0,test,200,0,0,0
5997,Emmanuelle,1,1,test,200,19,19,0
5998,Thad,1,1,test,200,19,19,0
5999,Teagan,0,0,control,200,0,0,0
6000,Joaquin,0,0,control,200,0,0,0
6001,Erna,0,0,test,200,0,0,0
6002,Fay,1,0,control,200,0,20,0
6003,Gwendolyn,0,0,control,200,0,0,0
6004,Pierce,1,1,test,200,20,20,0
6005,Jedidiah,1,1,test,200,20,20,0
6006,Kassandra,0,0,control,200,0,0,0
6007,Sheila,0,0,test,200,0,0,0
6008,Evalyn,0,0,control,200,0,0,0
6009,Julius,1,1,test,200,20,20,0
6010,Emil,1,0,control,200,0,20,0
6011,Charlotte,1,0,test,200,0,20,0
6012,Lela,0,0,control,200,0,0,0
6013,Hosea,0,0,test,200,0,0,0
6014,Terrence,0,0,test,200,0,0,0
6015,Miracle,1,0,control,200,0,21,0
6016,Mireille,0,0,test,200,0,0,0
6017,Oliver,1,0,control,200,0,21,0
6018,Heloise,0,0,control,200,0,0,0
6019,Leila,1,1,control,200,21,21,0
6020,Ralph,0,0,test,200,0,0,0
6021,Manuela,0,1,control,200,21,0,0
6022,Vivien,1,0,test,200,0,21,0
6023,Amos,1,1,test,200,21,21,0
6024,Estella,1,0,test,200,0,22,0
6025,Reba,0,0,control,200,0,0,0
6026,Sylvia,0,0,test,200,0,0,0
6027,Estefania,0,0,test,200,0,0,0
6028,Kendrick,0,1,test,200,22,0,0
6029,Karelle,1,0,control,200,0,22,0
6030,Alia,0,0,control,200,0,0,0
6031,Cooper,0,0,test,200,0,0,0
6032,Izaiah,0,0,control,200,0,0,0
6033,Kurt,1,0,test,200,0,22,0
6034,Maynard,0,0,control,200,0,0,0
6035,Niko,0,0,control,200,0,0,0
6036,,0,0,test,200,0,0,0
6037,Floy,1,0,control,200,0,23,0
6038,Marlene,0,0,test,200,0,0,0
6039,Celia,0,1,test,200,23,0,0
6040,Olaf,1,0,control,200,0,23,0
6041,Hermann,0,0,control,200,0,0,0
6042,Robin,1,0,control,200,0,23,0
6043,Kristin,1,0,test,200,0,0,0
6044,Dolly,0,1,control,200,0,0,0
6045,Amira,0,0,test,200,0,0,0
6046,Kamron,1,0,control,200,0,0,0
6047,,1,0,test,200,0,0,0
6048,Ivory,1,1,control,200,0,0,0
6049,Benjamin,0,0,test,200,0,0,0
6050,Nestor,1,1,control,200,0,0,0
6051,Clifton,1,0,test,200,0,0,0
6052,Arjun,1,0,test,200,0,0,0
6053,Jarrell,0,0,test,200,0,0,0
6054,Irma,0,0,control,200,0,0,0
6055,Rickie,1,0,test,200,0,0,0
6056,Gonzalo,0,0,test,200,0,0,0
6057,Christophe,1,0,test,200,0,1,0
6058,Carmine,1,1,control,200,1,1,0
6059,Linnie,0,0,control,200,0,0,0
6060,Dustin,0,0,test,200,0,0,0
6061,Valentin,1,0,control,200,0,1,0
6062,Rogers,0,0,control,200,0,0,0
6063,Arianna,1,0,control,200,0,1,0
6064,Kendra,1,1,control,200,1,1,0
6065,Oscar,0,0,test,200,0,0,0
6066,Kamille,0,0,control,200,0,0,0
6067,Jesse,1,0,control,200,0,2,0
6068,Bernie,1,0,control,200,0,2,0
6069,Eunice,0,0,control,200,0,0,0
6070,Roxanne,1,0,control,200,0,2,0
6071,Krista,1,0,test,200,0,2,0
6072,Dee,0,0,control,200,0,0,0
6073,Tyrel,0,0,control,200,0,0,0
6074,Orlando,1,0,control,200,0,2,0
6075,Ciara,1,1,test,200,2,2,0
6076,Johathan,1,1,control,200,2,2,0
6077,Jammie,1,0,control,200,0,2,0
6078,Luz,0,0,test,200,0,0,0
6079,Sedrick,0,0,test,200,0,0,0
6080,Noble,1,0,test,200,0,3,0
6081,Leonel,0,1,control,200,3,0,0
6082,Tanya,1,1,control,200,3,3,0
6083,Amari,1,0,test,200,0,3,0
6084,Savanna,0,0,test,200,0,0,0
6085,Rachel,0,0,control,200,0,0,0
6086,Stanley,0,0,test,200,0,0,0
6087,Jaida,1,0,control,200,0,3,0
6088,Maybell,1,0,test,200,0,3,0
6089,Kendrick,0,0,control,200,0,0,0
6090,June,0,0,test,200,0,0,0
6091,Casimir,1,0,test,200,0,4,0
6092,Jeanette,0,0,test,200,0,0,0
6093,D'angelo,0,0,control,200,0,0,0
6094,Nasir,0,0,test,200,0,0,0
6095,Kevin,0,0,test,200,0,0,0
6096,Jamel,0,0,control,200,0,0,0
6097,Cynthia,1,1,control,200,4,4,0
6098,Maude,0,0,control,200,0,0,0
6099,,0,0,control,200,0,0,0
6100,Cale,0,0,control,200,0,0,0
6101,Andres,1,0,test,200,0,5,0
6102,Marguerite,1,0,test,200,0,5,0
6103,Percy,0,0,control,200,0,0,0
6104,Wilhelmine,0,0,control,200,0,0,0
6105,Diego,0,0,control,200,0,0,0
6106,Ewald,0,0,control,200,0,0,0
6107,Orlando,0,0,control,200,0,0,0
6108,Cristal,0,0,test,200,0,0,0
6109,Keyon,1,0,test,200,0,5,0
6110,Alexanne,0,0,control,200,0,0,0
6111,Will,0,0,test,200,0,0,0
6112,Tate,1,0,control,200,0,5,0
6113,Asia,1,0,control,200,0,6,0
6114,Jermain,1,0,test,200,0,6,0
6115,Narciso,0,0,test,200,0,0,0
6116,Maybell,0,0,control,200,0,0,0
6117,Sheldon,1,0,control,200,0,6,0
6118,Ford,1,1,control,200,6,6,0
6119,Sydney,1,1,test,200,6,6,0
6120,Gertrude,1,0,test,200,0,6,0
6121,Karl,0,0,test,200,0,0,0
6122,Kelsie,1,0,test,200,0,6,0
6123,Maybell,0,0,test,200,0,0,0
6124,Fidel,0,0,control,200,0,0,0
6125,Rosendo,1,0,control,200,0,6,0
6126,Donny,1,0,control,200,0,6,0
6127,Mercedes,1,0,control,200,0,7,0
6128,Lesly,0,0,test,200,0,0,0
6129,Torrey,1,1,test,200,7,7,0
6130,Virgie,1,1,test,200,7,7,0
6131,Sherwood,0,0,test,200,0,0,0
6132,Garfield,1,0,test,200,0,7,0
6133,Tatum,0,0,test,200,0,0,0
6134,Weldon,1,0,control,200,0,7,0
6135,Frances,0,0,control,200,0,0,0
6136,Raegan,1,1,test,200,7,7,0
6137,Nicola,1,0,control,200,0,7,0
6138,Arnulfo,0,0,control,200,0,0,0
6139,Julius,1,1,test,200,8,8,0
6140,Mustafa,0,1,test,200,8,0,0
6141,Peggie,1,0,control,200,0,8,0
6142,Robert,1,1,control,200,8,8,0
6143,Cary,0,0,control,200,0,0,0
6144,Tom,1,0,control,200,0,8,0
6145,Chyna,0,0,control,200,0,0,0
6146,Ruthe,1,0,test,200,0,8,0
6147,Peter,0,0,control,200,0,0,0
6148,Yvonne,0,0,control,200,0,0,0
6149,Eulalia,0,0,control,200,0,0,0
6150,Mariela,0,0,test,200,0,0,0
6151,Magdalena,0,0,test,200,0,0,0
6152,,1,0,test,200,0,9,0
6153,Clifton,1,0,control,200,0,9,0
6154,Kaylie,1,0,test,200,0,9,0
6155,Nicholas,1,0,control,200,0,9,0
6156,Carey,1,0,test,200,0,9,0
6157,Rossie,1,0,control,200,0,9,0
6158,Mireya,0,0,control,200,0,0,0
6159,Ed,1,0,control,200,0,9,0
6160,Cornell,0,0,test,200,0,0,0
6161,Roman,1,1,control,200,9,9,0
6162,Ernesto,1,0,test,200,0,10,0
6163,Savion,1,0,control,200,0,10,0
6164,Deion,1,0,control,200,0,10,0
6165,,1,0,test,200,0,10,0
6166,Ulises,1,0,control,200,0,10,0
6167,Chasity,0,0,control,200,0,0,0
6168,Marisa,0,0,control,200,0,0,0
6169,Gretchen,0,0,test,200,0,0,0
6170,Alycia,1,0,control,200,0,10,0
6171,Dax,1,0,test,200,0,10,0
6172,Alize,0,1,test,200,10,0,0
6173,Bulah,1,0,control,200,0,10,0
6174,George,1,0,test,200,0,10,0
6175,Elyse,0,0,test,200,0,0,0
6176,Makenzie,1,0,test,200,0,11,0
6177,Fabiola,0,0,test,200,0,0,0
6178,Alessia,0,0,test,200,0,0,0
6179,River,0,0,control,200,0,0,0
6180,Marianna,0,0,test,200,0,0,0
6181,Kendall,0,0,test,200,0,0,0
6182,Cristina,0,0,test,200,0,0,0
6183,Roberto,1,0,control,200,0,11,0
6184,Dorris,0,0,control,200,0,0,0
6185,Mario,0,0,control,200,0,0,0
6186,Luther,1,0,control,200,0,12,0
6187,Haskell,0,0,control,200,0,0,0
6188,Jess,0,0,test,200,0,0,0
6189,Lennie,0,0,test,200,0,0,0
6190,Effie,0,0,test,200,0,0,0
6191,Esperanza,1,0,control,200,0,12,0
6192,Kelly,0,0,test,200,0,0,0
6193,Susanna,1,0,test,200,0,12,0
6194,Sylvan,0,0,test,200,0,0,0
6195,Alison,0,0,test,200,0,0,0
6196,Modesta,1,0,test,200,0,13,0
6197,Emmanuel,1,0,test,200,0,13,0
6198,Joey,1,0,test,200,0,13,0
6199,Lemuel,0,0,test,200,0,0,0
6200,Samson,1,0,control,200,0,13,0
6201,Cielo,0,0,control,200,0,0,0
6202,Garret,0,1,control,200,13,0,0
6203,Emanuel,0,0,control,200,0,0,0
6204,Lexus,1,0,control,200,0,13,0
6205,Hassie,0,0,control,200,0,0,0
6206,Madelynn,0,0,control,200,0,0,0
6207,Wilma,0,0,test,200,0,0,0
6208,Fidel,1,1,test,200,14,14,0
6209,Jaydon,0,0,control,200,0,0,0
6210,Ally,0,0,control,200,0,0,0
6211,Hassan,0,0,test,200,0,0,0
6212,Elias,1,0,test,200,0,14,0
6213,Benny,1,1,test,200,14,14,0
6214,Corine,0,0,test,200,0,0,0
6215,Jeromy,0,0,test,200,0,0,0
6216,Keyon,0,0,test,200,0,0,0
6217,Nella,1,1,test,200,14,14,0
6218,Pasquale,1,0,test,200,0,14,0
6219,Caroline,1,1,test,200,15,15,0
6220,Zoe,0,0,control,200,0,0,0
6221,Verda,1,0,test,200,0,15,0
6222,,0,0,test,200,0,0,0
6223,Athena,1,0,control,200,0,15,0
6224,Reta,1,0,control,200,0,15,0
6225,Raleigh,1,0,control,200,0,15,0
6226,Willy,1,1,control,200,15,15,0
6227,Spencer,0,0,control,200,0,0,0
6228,Sally,0,0,test,200,0,0,0
6229,,1,0,test,200,0,15,0
6230,Yazmin,0,1,control,200,16,0,0
6231,Ward,0,0,test,200,0,0,0
6232,Augustine,0,0,test,200,0,0,0
6233,Jordane,0,0,control,200,0,0,0
6234,Edmund,1,0,control,200,0,16,0
6235,Jesus,0,0,test,200,0,0,0
6236,Jerome,0,0,test,200,0,0,0
6237,Carolyn,1,0,test,200,0,16,0
6238,Morgan,0,0,control,200,0,0,0
6239,Makenzie,0,0,control,200,0,0,0
6240,Erika,1,1,control,200,16,16,0
6241,Lourdes,0,0,control,200,0,0,0
6242,Jaydon,0,0,test,200,0,0,0
6243,Kiara,0,1,control,200,16,0,0
6244,Frank,1,0,control,200,0,17,0
6245,Fredy,0,0,test,200,0,0,0
6246,Marcel,1,0,control,200,0,17,0
6247,Jaylon,1,0,control,200,0,17,0
6248,Sabrina,1,1,control,200,17,17,0
6249,,0,0,test,200,0,0,0
6250,Erick,0,0,test,200,0,0,0
6251,Buster,0,0,control,200,0,0,0
6252,Buster,1,0,control,200,0,17,0
6253,Krista,0,0,control,200,0,0,0
6254,Ronny,0,0,control,200,0,0,0
6255,Bennett,1,0,test,200,0,17,0
6256,Bernita,1,1,control,200,18,18,0
6257,Howard,1,1,test,200,18,18,0
6258,Alyce,0,0,test,200,0,0,0
6259,Russell,0,0,test,200,0,0,0
6260,Alphonso,1,0,test,200,0,18,0
6261,Adriel,0,0,control,200,0,0,0
6262,Seth,1,0,control,200,0,18,0
6263,Rubye,1,0,control,200,0,18,0
6264,Destin,1,0,test,200,0,18,0
6265,Max,1,0,test,200,0,18,0
6266,Nicklaus,1,0,control,200,0,18,0
6267,Shania,1,0,control,200,0,18,0
6268,Jeramy,1,1,test,200,19,19,0
6269,Wade,1,0,test,200,0,19,0
6270,Mitchell,1,0,test,200,0,19,0
6271,Tressa,0,0,control,200,0,0,0
6272,Myah,1,1,control,200,19,19,0
6273,Mellie,1,0,test,200,0,19,0
6274,Myra,0,0,test,200,0,0,0
6275,Margie,0,0,control,200,0,0,0
6276,Kamille,0,0,test,200,0,0,0
6277,,0,0,test,200,0,0,0
6278,Jennings,1,0,control,200,0,19,0
6279,Hassan,0,0,test,200,0,0,0
6280,Kayleigh,1,0,control,200,0,20,0
6281,Roy,0,0,control,200,0,0,0
6282,Hermann,0,0,control,200,0,0,0
6283,Dwight,0,1,control,200,20,0,0
6284,Collin,1,1,control,200,20,20,0
6285,Marshall,1,0,control,200,0,20,0
6286,Darion,0,0,test,200,0,0,0
6287,Beulah,0,0,test,200,0,0,0
6288,,1,0,control,200,0,20,0
6289,,0,0,test,200,0,0,0
6290,Bria,0,0,test,200,0,0,0
6291,,0,0,test,200,0,0,0
6292,Reece,1,0,test,200,0,21,0
6293,Edythe,1,0,test,200,0,21,0
6294,Demarcus,0,0,test,200,0,0,0
6295,Adriel,1,0,test,200,0,21,0
6296,Jayson,0,0,test,200,0,0,0
6297,Camron,1,0,test,200,0,21,0
6298,Jeanne,1,0,control,200,0,21,0
6299,Betsy,0,0,control,200,0,0,0
6300,Hal,1,0,control,200,0,21,0
6301,Wallace,0,0,control,200,0,0,0
6302,Lempi,0,0,test,200,0,0,0
6303,Royal,1,1,control,200,22,22,0
6304,Lexi,1,0,test,200,0,22,0
6305,Bettye,0,0,test,200,0,0,0
6306,Jaclyn,1,0,test,200,0,22,0
6307,Ellis,1,0,control,200,0,22,0
6308,Maximo,0,0,control,200,0,0,0
6309,Ladarius,0,0,control,200,0,0,0
6310,Guillermo,0,0,test,200,0,0,0
6311,Emmie,1,0,test,200,0,22,0
6312,Brionna,1,0,test,200,0,23,0
6313,Orin,0,0,control,200,0,0,0
6314,Beverly,1,0,control,200,0,23,0
6315,Tyrique,1,0,control,200,0,23,0
6316,Bailey,1,0,test,200,0,23,0
6317,Laron,1,0,test,200,0,23,0
6318,Frances,0,0,control,200,0,0,0
6319,Hardy,0,0,test,200,0,0,0
6320,Raul,1,1,control,200,23,23,0
6321,Issac,1,0,test,200,0,23,0
6322,Jason,1,1,control,200,23,23,0
6323,Phyllis,0,0,control,200,0,0,0
6324,Zane,0,0,control,200,0,0,0
6325,Duncan,1,0,control,200,0,0,0
6326,Miles,1,1,test,200,0,0,0
6327,Taylor,1,0,test,200,0,0,0
6328,Sherwood,1,0,test,200,0,0,0
6329,Tanner,0,0,control,200,0,0,0
6330,Camilla,0,0,control,200,0,0,0
6331,Theresia,1,0,control,200,0,0,0
6332,Delpha,0,0,test,200,0,0,0
6333,Bruce,0,0,test,200,0,0,0
6334,Reece,1,1,test,200,0,0,0
6335,Yasmine,0,1,test,200,1,0,0
6336,Henry,1,0,test,200,0,1,0
6337,Miller,0,0,control,200,0,0,0
6338,Dayana,1,0,test,200,0,1,0
6339,Ellsworth,0,0,control,200,0,0,0
6340,Christy,1,0,test,200,0,1,0
6341,Weldon,0,0,control,200,0,0,0
6342,,0,0,test,200,0,0,0
6343,Selena,0,0,control,200,0,0,0
6344,Flossie,1,0,test,200,0,1,0
6345,Kattie,0,0,control,200,0,0,0
6346,Lilla,0,0,test,200,0,0,0
6347,Cydney,0,1,control,200,2,0,0
6348,Marcus,1,0,test,200,0,2,0
6349,Jakayla,1,0,test,200,0,2,0
6350,Abbigail,1,0,control,200,0,2,0
6351,Rory,1,0,control,200,0,2,0
6352,Abigayle,0,0,test,200,0,0,0
6353,Iliana,1,0,test,200,0,2,0
6354,Eino,0,0,test,200,0,0,0
6355,Keven,0,0,test,200,0,0,0
6356,Megane,0,0,control,200,0,0,0
6357,Adolfo,0,0,test,200,0,0,0
6358,Ahmed,0,0,test,200,0,0,0
6359,Corbin,0,0,test,200,0,0,0
6360,Conor,0,0,test,200,0,0,0
6361,Narciso,1,0,test,200,0,3,0
6362,Ronny,0,0,control,200,0,0,0
6363,Raina,0,0,control,200,0,0,0
6364,Amparo,1,0,test,200,0,3,0
6365,Hans,0,0,control,200,0,0,0
6366,Lulu,0,0,test,200,0,0,0
6367,Josh,0,0,control,200,0,0,0
6368,Jewell,0,0,control,200,0,0,0
6369,Heath,0,0,test,200,0,0,0
6370,Lindsay,1,0,control,200,0,3,0
6371,Deanna,0,0,control,200,0,0,0
6372,Jarrett,1,0,test,200,0,4,0
6373,Ewell,1,0,control,200,0,4,0
6374,Cierra,0,0,control,200,0,0,0
6375,Leanne,0,0,control,200,0,0,0
6376,Kimberly,0,0,test,200,0,0,0
6377,Zoie,1,0,control,200,0,4,0
6378,Percival,0,0,test,200,0,0,0
6379,Velva,1,0,test,200,0,4,0
6380,Dahlia,1,0,test,200,0,4,0
6381,Brayan,0,0,control,200,0,0,0
6382,Tiana,0,0,test,200,0,0,0
6383,Donavon,0,0,test,200,0,0,0
6384,Keeley,0,0,control,200,0,0,0
6385,Alycia,0,0,control,200,0,0,0
6386,Candace,1,0,test,200,0,5,0
6387,Kay,0,0,test,200,0,0,0
6388,Shakira,1,0,control,200,0,5,0
6389,Jon,1,0,control,200,0,5,0
6390,Lydia,0,1,control,200,5,0,0
6391,Linnea,0,0,test,200,0,0,0
6392,Rowan,1,1,control,200,5,5,0
6393,Chaz,1,0,control,200,0,5,0
6394,Berniece,1,0,control,200,0,5,0
6395,Sabryna,0,1,control,200,5,0,0
6396,Jackeline,1,0,test,200,0,6,0
6397,Libbie,0,0,test,200,0,0,0
6398,Bridgette,1,0,control,200,0,6,0
6399,Gabriel,0,0,control,200,0,0,0
6400,Kylie,0,0,test,200,0,0,0
6401,Aglae,1,0,control,200,0,6,0
6402,Hoyt,1,1,control,200,6,6,0
6403,Victor,1,0,test,200,0,6,0
6404,Jerrold,1,0,test,200,0,6,0
6405,Maybelle,0,0,control,200,0,0,0
6406,Travon,0,0,test,200,0,0,0
6407,Kelly,1,0,test,200,0,7,0
6408,Annette,1,1,test,200,7,7,0
6409,Kristofer,0,0,control,200,0,0,0
6410,Randi,0,0,test,200,0,0,0
6411,Fausto,0,0,test,200,0,0,0
6412,Dejah,1,0,test,200,0,7,0
6413,Leila,1,0,test,200,0,7,0
6414,Leanna,0,0,control,200,0,0,0
6415,Penelope,1,0,control,200,0,7,0
6416,Oleta,1,0,control,200,0,7,0
6417,Lawson,0,0,control,200,0,0,0
6418,Vita,0,0,control,200,0,0,0
6419,Katelin,1,0,control,200,0,8,0
6420,Allene,0,0,control,200,0,0,0
6421,Name,0,0,test,200,0,0,0
6422,Florida,1,1,control,200,8,8,0
6423,Darwin,1,0,control,200,0,8,0
6424,Josiane,0,0,control,200,0,0,0
6425,Eliezer,0,0,control,200,0,0,0
6426,Jewell,0,0,control,200,0,0,0
6427,Hertha,0,0,control,200,0,0,0
6428,Floy,1,1,test,200,9,9,0
6429,Oscar,1,0,test,200,0,9,0
6430,Celestino,0,0,test,200,0,0,0
6431,Adolphus,1,1,control,200,9,9,0
6432,Antonina,0,1,test,200,9,0,0
6433,Jimmie,0,0,control,200,0,0,0
6434,Yasmine,1,1,test,200,9,9,0
6435,Rowan,0,0,control,200,0,0,0
6436,Ciara,1,1,test,200,9,9,0
6437,Jerrell,1,0,test,200,0,9,0
6438,Rylee,0,0,test,200,0,0,0
6439,Icie,1,0,test,200,0,9,0
6440,Elinor,1,0,test,200,0,10,0
6441,Sabryna,1,1,test,200,10,10,0
6442,Javonte,0,0,test,200,0,0,0
6443,Reese,0,0,control,200,0,0,0
6444,Luna,1,1,test,200,10,10,0
6445,Alec,0,0,test,200,0,0,0
6446,Nya,1,0,test,200,0,10,0
6447,Kavon,0,0,control,200,0,0,0
6448,Susana,1,1,test,200,10,10,0
6449,Marques,0,0,test,200,0,0,0
6450,Hobart,1,0,control,200,0,10,0
6451,Jamaal,0,0,control,200,0,0,0
6452,Alaina,0,1,test,200,11,0,0
6453,Larissa,1,0,test,200,0,11,0
6454,Khalil,0,0,control,200,0,0,0
6455,Heath,0,0,control,200,0,0,0
6456,Aubrey,0,0,control,200,0,0,0
6457,Avis,1,0,test,200,0,11,0
6458,Kaia,0,0,control,200,0,0,0
6459,Stanley,1,0,test,200,0,11,0
6460,Orlo,0,0,test,200,0,0,0
6461,Leonardo,1,0,control,200,0,11,0
6462,Zetta,0,0,control,200,0,0,0
6463,,0,0,control,200,0,0,0
6464,Nya,1,0,control,200,0,11,0
6465,Neha,1,0,test,200,0,12,0
6466,Keely,0,0,test,200,0,0,0
6467,Kayleigh,0,0,control,200,0,0,0
6468,Cierra,1,0,test,200,0,12,0
6469,Kattie,0,0,control,200,0,0,0
6470,Yolanda,1,0,control,200,0,12,0
